2024-05-20 17:01:53,706: root: INFO: MLTrader : Trading iteration ended at 2024-05-20 17:01:53
2024-05-20 17:01:53,710: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-05-20 17:01:53,713: root: INFO: Current backtesting datetime 2024-01-24 16:00:00-05:00
2024-05-20 17:01:53,713: root: INFO: Current backtesting datetime 2024-01-25 09:30:00-05:00
2024-05-20 17:01:53,715: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-20 17:01:53
2024-05-20 17:01:53,716: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 17:01:53,720: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 17:01:55,889: root: INFO: MLTrader : Trading iteration ended at 2024-05-20 17:01:55
2024-05-20 17:01:55,892: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-05-20 17:01:55,895: root: INFO: Current backtesting datetime 2024-01-25 16:00:00-05:00
2024-05-20 17:01:55,896: root: INFO: Current backtesting datetime 2024-01-26 09:30:00-05:00
2024-05-20 17:01:55,898: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-20 17:01:55
2024-05-20 17:01:55,898: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 17:01:55,902: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 17:01:58,315: root: INFO: MLTrader : Trading iteration ended at 2024-05-20 17:01:58
2024-05-20 17:01:58,320: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-05-20 17:01:58,323: root: INFO: Current backtesting datetime 2024-01-26 16:00:00-05:00
2024-05-20 17:01:58,323: root: INFO: Current backtesting datetime 2024-01-27 09:30:00-05:00
2024-05-20 17:01:58,326: root: INFO: MLTrader : The market is not currently open, skipping this trading iteration
2024-05-20 17:01:58,331: root: INFO: Current backtesting datetime 2024-01-27 09:29:00-05:00
2024-05-20 17:01:58,335: root: INFO: Current backtesting datetime 2024-01-27 09:29:00-05:00
2024-05-20 17:01:58,335: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-05-20 17:01:58,338: root: INFO: Current backtesting datetime 2024-01-29 08:30:00-05:00
2024-05-20 17:01:58,340: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-05-20 17:01:58,343: root: INFO: Current backtesting datetime 2024-01-29 09:30:00-05:00
2024-05-20 17:01:58,343: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-05-20 17:01:58,348: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-20 17:01:58
2024-05-20 17:01:58,348: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 17:01:58,353: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 17:02:08,344: root: INFO: MLTrader : Trading iteration ended at 2024-05-20 17:02:08
2024-05-20 17:02:11,268: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-05-20 17:02:11,270: root: INFO: Current backtesting datetime 2024-01-29 16:00:00-05:00
2024-05-20 17:02:11,270: root: INFO: Current backtesting datetime 2024-01-30 09:30:00-05:00
2024-05-20 17:02:11,379: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-20 17:02:11
2024-05-20 17:02:11,379: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 17:02:11,380: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 17:02:16,131: root: INFO: MLTrader : Trading iteration ended at 2024-05-20 17:02:16
2024-05-20 17:02:16,134: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-05-20 17:02:16,137: root: INFO: Current backtesting datetime 2024-01-30 16:00:00-05:00
2024-05-20 17:02:16,137: root: INFO: Current backtesting datetime 2024-01-31 09:30:00-05:00
2024-05-20 17:02:16,139: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-20 17:02:16
2024-05-20 17:02:16,139: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 17:02:16,143: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 17:02:18,256: root: INFO: MLTrader : Trading iteration ended at 2024-05-20 17:02:18
2024-05-20 17:02:18,298: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-05-20 17:02:18,300: root: INFO: Current backtesting datetime 2024-01-31 16:00:00-05:00
2024-05-20 17:02:18,301: root: INFO: Current backtesting datetime 2024-02-01 09:30:00-05:00
2024-05-20 17:02:18,302: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-20 17:02:18
2024-05-20 17:02:18,303: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 17:02:18,306: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 17:02:21,221: root: INFO: MLTrader : Trading iteration ended at 2024-05-20 17:02:21
2024-05-20 17:02:21,223: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-05-20 17:02:21,225: root: INFO: Current backtesting datetime 2024-02-01 16:00:00-05:00
2024-05-20 17:02:21,225: root: INFO: Current backtesting datetime 2024-02-02 09:30:00-05:00
2024-05-20 17:02:21,226: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-20 17:02:21
2024-05-20 17:02:21,226: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 17:02:21,228: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 17:02:27,224: root: INFO: MLTrader : Trading iteration ended at 2024-05-20 17:02:27
2024-05-20 17:02:27,225: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-05-20 17:02:27,226: root: INFO: Current backtesting datetime 2024-02-02 16:00:00-05:00
2024-05-20 17:02:27,226: root: INFO: Current backtesting datetime 2024-02-03 09:30:00-05:00
2024-05-20 17:02:27,227: root: INFO: MLTrader : The market is not currently open, skipping this trading iteration
2024-05-20 17:02:27,229: root: INFO: Current backtesting datetime 2024-02-03 09:29:00-05:00
2024-05-20 17:02:27,230: root: INFO: Current backtesting datetime 2024-02-03 09:29:00-05:00
2024-05-20 17:02:27,230: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-05-20 17:02:27,231: root: INFO: Current backtesting datetime 2024-02-05 08:30:00-05:00
2024-05-20 17:02:27,232: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-05-20 17:02:27,233: root: INFO: Current backtesting datetime 2024-02-05 09:30:00-05:00
2024-05-20 17:02:27,233: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-05-20 17:02:27,235: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-20 17:02:27
2024-05-20 17:02:27,235: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 17:02:27,236: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 17:02:34,189: root: INFO: MLTrader : Trading iteration ended at 2024-05-20 17:02:34
2024-05-20 17:02:34,191: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-05-20 17:02:34,192: root: INFO: Current backtesting datetime 2024-02-05 16:00:00-05:00
2024-05-20 17:02:34,192: root: INFO: Current backtesting datetime 2024-02-06 09:30:00-05:00
2024-05-20 17:02:34,193: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-20 17:02:34
2024-05-20 17:02:34,193: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 17:02:34,194: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 17:02:37,569: root: INFO: MLTrader : Trading iteration ended at 2024-05-20 17:02:37
2024-05-20 17:02:37,571: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-05-20 17:02:37,572: root: INFO: Current backtesting datetime 2024-02-06 16:00:00-05:00
2024-05-20 17:02:37,572: root: INFO: Current backtesting datetime 2024-02-07 09:30:00-05:00
2024-05-20 17:02:37,573: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-20 17:02:37
2024-05-20 17:02:37,574: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 17:02:37,575: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 17:02:40,267: root: INFO: MLTrader : Trading iteration ended at 2024-05-20 17:02:40
2024-05-20 17:02:40,270: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-05-20 17:02:40,273: root: INFO: Current backtesting datetime 2024-02-07 16:00:00-05:00
2024-05-20 17:02:40,273: root: INFO: Current backtesting datetime 2024-02-08 09:30:00-05:00
2024-05-20 17:02:40,275: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-20 17:02:40
2024-05-20 17:02:40,276: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 17:02:40,279: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 17:02:43,243: root: INFO: MLTrader : Trading iteration ended at 2024-05-20 17:02:43
2024-05-20 17:02:44,668: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-05-20 17:02:44,669: root: INFO: Current backtesting datetime 2024-02-08 16:00:00-05:00
2024-05-20 17:02:44,669: root: INFO: Current backtesting datetime 2024-02-09 09:30:00-05:00
2024-05-20 17:02:44,670: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-20 17:02:44
2024-05-20 17:02:44,670: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 17:02:44,671: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 17:02:47,576: root: INFO: MLTrader : Trading iteration ended at 2024-05-20 17:02:47
2024-05-20 17:02:49,851: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-05-20 17:02:49,852: root: INFO: Current backtesting datetime 2024-02-09 16:00:00-05:00
2024-05-20 17:02:49,852: root: INFO: Current backtesting datetime 2024-02-10 09:30:00-05:00
2024-05-20 17:02:49,853: root: INFO: MLTrader : The market is not currently open, skipping this trading iteration
2024-05-20 17:02:50,623: root: INFO: Current backtesting datetime 2024-02-10 09:29:00-05:00
2024-05-20 17:02:50,624: root: INFO: Current backtesting datetime 2024-02-10 09:29:00-05:00
2024-05-20 17:02:50,624: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-05-20 17:02:50,625: root: INFO: Current backtesting datetime 2024-02-12 08:30:00-05:00
2024-05-20 17:02:50,626: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-05-20 17:02:50,627: root: INFO: Current backtesting datetime 2024-02-12 09:30:00-05:00
2024-05-20 17:02:50,627: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-05-20 17:02:50,629: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-20 17:02:50
2024-05-20 17:02:50,629: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 17:02:50,639: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 17:02:55,193: root: INFO: MLTrader : Trading iteration ended at 2024-05-20 17:02:55
2024-05-20 17:02:55,194: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-05-20 17:02:55,195: root: INFO: Current backtesting datetime 2024-02-12 16:00:00-05:00
2024-05-20 17:02:55,195: root: INFO: Current backtesting datetime 2024-02-13 09:30:00-05:00
2024-05-20 17:02:55,196: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-20 17:02:55
2024-05-20 17:02:55,196: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 17:02:55,197: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 17:03:00,591: root: INFO: MLTrader : Trading iteration ended at 2024-05-20 17:03:00
2024-05-20 17:03:00,806: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-05-20 17:03:00,807: root: INFO: Current backtesting datetime 2024-02-13 16:00:00-05:00
2024-05-20 17:03:00,807: root: INFO: Current backtesting datetime 2024-02-14 09:30:00-05:00
2024-05-20 17:03:00,808: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-20 17:03:00
2024-05-20 17:03:00,808: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 17:03:00,809: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
