2024-05-20 11:29:22,734: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-05-20 11:29:24,226: root: ERROR: Cannot predict future
2024-05-20 11:29:24,227: root: INFO: Current backtesting datetime 2024-06-14 23:00:00-04:00
2024-05-20 11:29:24,228: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-05-20 11:29:24,228: root: ERROR: Cannot predict future
2024-05-20 11:29:24,229: root: INFO: Current backtesting datetime 2024-06-14 23:00:00-04:00
2024-05-20 11:29:24,229: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-05-20 11:29:24,229: root: ERROR: Cannot predict future
2024-05-20 11:29:24,230: root: ERROR: Cannot predict future
2024-05-20 11:29:24,233: root: INFO: Current backtesting datetime 2024-06-14 22:59:00-04:00
2024-05-20 11:29:24,235: root: ERROR: Cannot predict future
2024-05-20 11:29:24,235: root: INFO: Current backtesting datetime 2024-06-14 22:59:00-04:00
2024-05-20 11:29:24,235: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-05-20 11:29:24,236: root: ERROR: Cannot predict future
2024-05-20 11:29:24,236: root: INFO: Current backtesting datetime 2024-06-14 21:59:00-04:00
2024-05-20 11:29:24,237: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-05-20 11:29:24,237: root: ERROR: Cannot predict future
2024-05-20 11:29:24,237: root: INFO: Current backtesting datetime 2024-06-14 21:59:00-04:00
2024-05-20 11:29:24,237: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-05-20 11:29:24,238: root: ERROR: Cannot predict future
2024-05-20 11:29:24,238: root: ERROR: Cannot predict future
2024-05-20 11:29:24,239: root: INFO: Current backtesting datetime 2024-06-14 21:58:00-04:00
2024-05-20 11:29:24,240: root: ERROR: Cannot predict future
2024-05-20 11:29:24,240: root: INFO: Current backtesting datetime 2024-06-14 21:58:00-04:00
2024-05-20 11:29:24,240: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-05-20 11:29:24,241: root: ERROR: Cannot predict future
2024-05-20 11:29:24,241: root: INFO: Current backtesting datetime 2024-06-14 20:58:00-04:00
2024-05-20 11:29:24,242: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-05-20 11:29:24,242: root: ERROR: Cannot predict future
2024-05-20 11:29:24,242: root: INFO: Current backtesting datetime 2024-06-14 20:58:00-04:00
2024-05-20 11:29:24,242: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-05-20 11:29:24,243: root: ERROR: Cannot predict future
2024-05-20 11:29:24,244: root: ERROR: Cannot predict future
2024-05-20 11:29:24,244: root: INFO: Current backtesting datetime 2024-06-14 20:57:00-04:00
2024-05-20 11:29:24,245: root: ERROR: Cannot predict future
2024-05-20 11:29:24,245: root: INFO: Current backtesting datetime 2024-06-14 20:57:00-04:00
2024-05-20 11:29:24,245: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-05-20 11:29:24,246: root: ERROR: Cannot predict future
2024-05-20 11:29:24,246: root: INFO: Current backtesting datetime 2024-06-14 19:57:00-04:00
2024-05-20 11:29:24,247: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
