2024-05-20 11:26:27,276: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-05-20 11:26:29,201: root: INFO: Current backtesting datetime 2024-03-15 08:30:00-04:00
2024-05-20 11:26:29,229: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-05-20 11:26:29,230: root: INFO: Current backtesting datetime 2024-03-15 09:30:00-04:00
2024-05-20 11:26:29,230: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-05-20 11:26:29,232: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-20 11:26:29
2024-05-20 11:26:29,232: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,349: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,352: root: INFO: New market order of | 98 SPY buy | at price $612.2519897460937 of class bracket with status unprocessed was submitted.
2024-05-20 11:26:29,357: root: INFO: MLTrader : Trading iteration ended at 2024-05-20 11:26:29
2024-05-20 11:26:29,357: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-20 11:26:29,357: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,358: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,358: root: INFO: market order of | 98 SPY buy | at price $612.2519897460937 of class bracket with status new was sent to broker backtesting
2024-05-20 11:26:29,358: root: INFO: market order of | 98 SPY buy | at price $612.2519897460937 of class bracket with status new was sent to broker backtesting
2024-05-20 11:26:29,359: root: INFO: Filled Transaction: buy 98 of SPY at 510.20999146 USD per share
2024-05-20 11:26:29,359: root: INFO: market order of | 98 SPY buy | at price $612.2519897460937 of class bracket with status new was filled
2024-05-20 11:26:29,365: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-05-20 11:26:29,366: root: INFO: Current backtesting datetime 2024-03-15 16:00:00-04:00
2024-05-20 11:26:29,366: root: INFO: Current backtesting datetime 2024-03-16 09:30:00-04:00
2024-05-20 11:26:29,368: root: INFO: MLTrader : The market is not currently open, skipping this trading iteration
2024-05-20 11:26:29,368: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-20 11:26:29,368: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,369: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,369: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-20 11:26:29,369: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,370: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,371: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-20 11:26:29,371: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,372: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,372: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-20 11:26:29,372: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,373: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,374: root: INFO: Current backtesting datetime 2024-03-16 09:29:00-04:00
2024-05-20 11:26:29,375: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-20 11:26:29,375: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,377: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,377: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-20 11:26:29,377: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,378: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,379: root: INFO: Current backtesting datetime 2024-03-16 09:29:00-04:00
2024-05-20 11:26:29,379: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-05-20 11:26:29,379: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-20 11:26:29,379: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,380: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,381: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-20 11:26:29,381: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,382: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,383: root: INFO: Current backtesting datetime 2024-03-18 08:30:00-04:00
2024-05-20 11:26:29,384: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,385: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,386: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-05-20 11:26:29,386: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-20 11:26:29,386: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,387: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,387: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-20 11:26:29,387: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,388: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,390: root: INFO: Current backtesting datetime 2024-03-18 09:30:00-04:00
2024-05-20 11:26:29,390: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-05-20 11:26:29,392: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-20 11:26:29
2024-05-20 11:26:29,392: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,393: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,394: root: INFO: MLTrader : Trading iteration ended at 2024-05-20 11:26:29
2024-05-20 11:26:29,394: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-20 11:26:29,394: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,395: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,395: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-20 11:26:29,395: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,396: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,397: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-05-20 11:26:29,398: root: INFO: Current backtesting datetime 2024-03-18 16:00:00-04:00
2024-05-20 11:26:29,398: root: INFO: Current backtesting datetime 2024-03-19 09:30:00-04:00
2024-05-20 11:26:29,400: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-20 11:26:29
2024-05-20 11:26:29,400: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,401: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,401: root: INFO: MLTrader : Trading iteration ended at 2024-05-20 11:26:29
2024-05-20 11:26:29,401: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-20 11:26:29,401: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,402: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,403: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-20 11:26:29,403: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,403: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,405: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-05-20 11:26:29,407: root: INFO: Current backtesting datetime 2024-03-19 16:00:00-04:00
2024-05-20 11:26:29,407: root: INFO: Current backtesting datetime 2024-03-20 09:30:00-04:00
2024-05-20 11:26:29,408: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-20 11:26:29
2024-05-20 11:26:29,408: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,410: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,410: root: INFO: MLTrader : Trading iteration ended at 2024-05-20 11:26:29
2024-05-20 11:26:29,410: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-20 11:26:29,410: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,411: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,411: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-20 11:26:29,412: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,412: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:26:29,413: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-05-20 11:26:29,414: root: INFO: Current backtesting datetime 2024-03-20 16:00:00-04:00
2024-05-20 11:26:29,415: root: INFO: Current backtesting datetime 2024-03-21 09:30:00-04:00
2024-05-20 11:26:29,416: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-20 11:26:29
2024-05-20 11:26:29,416: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
