2024-05-20 16:56:57,599: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-05-20 16:56:59,091: root: INFO: Current backtesting datetime 2024-03-15 08:30:00-04:00
2024-05-20 16:56:59,092: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-05-20 16:56:59,093: root: INFO: Current backtesting datetime 2024-03-15 09:30:00-04:00
2024-05-20 16:56:59,093: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-05-20 16:56:59,096: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-20 16:56:59
2024-05-20 16:56:59,096: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 16:56:59,333: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 16:57:07,724: root: INFO: MLTrader : Trading iteration ended at 2024-05-20 16:57:07
2024-05-20 16:57:07,726: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-05-20 16:57:07,727: root: INFO: Current backtesting datetime 2024-03-15 16:00:00-04:00
2024-05-20 16:57:07,727: root: INFO: Current backtesting datetime 2024-03-16 09:30:00-04:00
2024-05-20 16:57:07,728: root: INFO: MLTrader : The market is not currently open, skipping this trading iteration
2024-05-20 16:57:07,729: root: INFO: Current backtesting datetime 2024-03-16 09:29:00-04:00
2024-05-20 16:57:07,731: root: INFO: Current backtesting datetime 2024-03-16 09:29:00-04:00
2024-05-20 16:57:07,731: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-05-20 16:57:07,732: root: INFO: Current backtesting datetime 2024-03-18 08:30:00-04:00
2024-05-20 16:57:07,733: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-05-20 16:57:07,734: root: INFO: Current backtesting datetime 2024-03-18 09:30:00-04:00
2024-05-20 16:57:07,734: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-05-20 16:57:07,735: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-20 16:57:07
2024-05-20 16:57:07,736: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 16:57:07,737: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 16:57:10,083: root: INFO: MLTrader : Trading iteration ended at 2024-05-20 16:57:10
2024-05-20 16:57:10,086: root: INFO: MLTrader : Sleeping for 86400 seconds
