2024-05-20 12:43:29,187: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-05-20 12:43:33,380: root: INFO: Current backtesting datetime 2024-03-15 08:30:00-04:00
2024-05-20 12:43:33,540: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-05-20 12:43:33,541: root: INFO: Current backtesting datetime 2024-03-15 09:30:00-04:00
2024-05-20 12:43:33,541: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-05-20 12:43:33,564: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-20 12:43:33
2024-05-20 12:43:33,705: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 12:43:34,352: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 12:44:10,858: root: INFO: New market order of | 98 SPY buy | at price $612.2519897460937 of class bracket with status unprocessed was submitted.
2024-05-20 12:44:11,076: root: INFO: MLTrader : Trading iteration ended at 2024-05-20 12:44:11
2024-05-20 12:44:11,076: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-20 12:44:11,076: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 12:44:11,077: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 12:44:11,096: root: INFO: market order of | 98 SPY buy | at price $612.2519897460937 of class bracket with status new was sent to broker backtesting
2024-05-20 12:44:11,096: root: INFO: market order of | 98 SPY buy | at price $612.2519897460937 of class bracket with status new was sent to broker backtesting
2024-05-20 12:44:11,098: root: INFO: Filled Transaction: buy 98 of SPY at 510.20999146 USD per share
2024-05-20 12:44:11,098: root: INFO: market order of | 98 SPY buy | at price $612.2519897460937 of class bracket with status new was filled
2024-05-20 12:44:11,130: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-05-20 12:44:11,153: root: INFO: Current backtesting datetime 2024-03-15 16:00:00-04:00
2024-05-20 12:44:11,153: root: INFO: Current backtesting datetime 2024-03-16 09:30:00-04:00
2024-05-20 12:44:11,155: root: INFO: MLTrader : The market is not currently open, skipping this trading iteration
2024-05-20 12:44:11,156: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-20 12:44:11,156: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 12:44:11,156: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 12:44:11,157: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-20 12:44:11,157: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 12:44:11,157: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 12:44:11,159: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-20 12:44:11,159: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 12:44:11,159: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 12:44:11,160: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-20 12:44:11,160: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 12:44:11,161: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 12:44:11,162: root: INFO: Current backtesting datetime 2024-03-16 09:29:00-04:00
2024-05-20 12:44:11,163: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-20 12:44:11,163: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 12:44:11,163: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 12:44:11,164: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-20 12:44:11,164: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 12:44:11,165: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 12:44:11,166: root: INFO: Current backtesting datetime 2024-03-16 09:29:00-04:00
2024-05-20 12:44:11,166: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-05-20 12:44:11,166: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-20 12:44:11,166: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 12:44:11,167: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 12:44:11,167: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-20 12:44:11,167: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 12:44:11,168: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 12:44:11,169: root: INFO: Current backtesting datetime 2024-03-18 08:30:00-04:00
2024-05-20 12:44:11,170: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 12:44:11,171: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 12:44:11,172: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-05-20 12:44:11,173: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-20 12:44:11,173: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 12:44:11,173: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
