2024-05-20 11:04:46,781: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-05-20 11:04:48,700: root: INFO: Current backtesting datetime 2024-03-15 08:30:00-04:00
2024-05-20 11:04:48,703: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-05-20 11:04:48,704: root: INFO: Current backtesting datetime 2024-03-15 09:30:00-04:00
2024-05-20 11:04:48,704: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-05-20 11:04:48,706: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-20 11:04:48
2024-05-20 11:04:48,707: root: INFO: New market order of | 10 SPY buy | with status unprocessed was submitted.
2024-05-20 11:04:48,764: root: INFO: MLTrader : Trading iteration ended at 2024-05-20 11:04:48
2024-05-20 11:04:48,764: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-20 11:04:48,764: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:04:52,348: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:04:52,349: root: INFO: Filled Transaction: buy 10 of SPY at 510.20999146 USD per share
2024-05-20 11:04:52,349: root: INFO: market order of | 10 SPY buy | with status new was filled
2024-05-20 11:04:52,352: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-05-20 11:04:52,353: root: INFO: Current backtesting datetime 2024-03-15 16:00:00-04:00
2024-05-20 11:04:52,354: root: INFO: Current backtesting datetime 2024-03-16 09:30:00-04:00
2024-05-20 11:04:52,356: root: INFO: MLTrader : The market is not currently open, skipping this trading iteration
2024-05-20 11:04:52,358: root: INFO: Current backtesting datetime 2024-03-16 09:29:00-04:00
2024-05-20 11:04:52,360: root: INFO: Current backtesting datetime 2024-03-16 09:29:00-04:00
2024-05-20 11:04:52,360: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-05-20 11:04:52,361: root: INFO: Current backtesting datetime 2024-03-18 08:30:00-04:00
2024-05-20 11:04:52,362: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:04:52,363: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 11:04:52,364: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-05-20 11:04:52,365: root: INFO: Current backtesting datetime 2024-03-18 09:30:00-04:00
2024-05-20 11:04:52,365: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-05-20 11:04:52,368: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-20 11:04:52
2024-05-20 11:04:52,368: root: INFO: MLTrader : Trading iteration ended at 2024-05-20 11:04:52
2024-05-20 11:04:52,369: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-05-20 11:04:52,371: root: INFO: Current backtesting datetime 2024-03-18 16:00:00-04:00
2024-05-20 11:04:52,372: root: INFO: Current backtesting datetime 2024-03-19 09:30:00-04:00
2024-05-20 11:04:52,374: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-20 11:04:52
2024-05-20 11:04:52,374: root: INFO: MLTrader : Trading iteration ended at 2024-05-20 11:04:52
2024-05-20 11:04:52,375: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-05-20 11:04:52,376: root: INFO: Current backtesting datetime 2024-03-19 16:00:00-04:00
2024-05-20 11:04:52,376: root: INFO: Current backtesting datetime 2024-03-20 09:30:00-04:00
2024-05-20 11:04:52,378: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-20 11:04:52
2024-05-20 11:04:52,378: root: INFO: MLTrader : Trading iteration ended at 2024-05-20 11:04:52
2024-05-20 11:04:52,379: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-05-20 11:04:52,380: root: INFO: Current backtesting datetime 2024-03-20 16:00:00-04:00
2024-05-20 11:04:52,380: root: INFO: Current backtesting datetime 2024-03-21 09:30:00-04:00
2024-05-20 11:04:52,382: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-20 11:04:52
2024-05-20 11:04:52,382: root: INFO: MLTrader : Trading iteration ended at 2024-05-20 11:04:52
2024-05-20 11:04:52,383: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-05-20 11:04:52,384: root: INFO: Current backtesting datetime 2024-03-21 16:00:00-04:00
2024-05-20 11:04:52,384: root: INFO: Current backtesting datetime 2024-03-22 09:30:00-04:00
2024-05-20 11:04:52,386: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-20 11:04:52
